loss,accuracy,val_loss,val_accuracy
0.7753535509109497,0.7381405234336853,0.6251392364501953,0.7839328050613403
0.4816506803035736,0.8307853937149048,0.5350770950317383,0.8238382935523987
0.3843576908111572,0.8657568693161011,0.412332147359848,0.8550800681114197
0.36685335636138916,0.8727774024009705,0.35449421405792236,0.8779206871986389
0.32859140634536743,0.8843251466751099,0.5301163196563721,0.8477290868759155
0.3006957173347473,0.8916738033294678,0.5573545098304749,0.8361774682998657
0.2766357362270355,0.902434229850769,0.36828747391700745,0.8760829567909241
0.25325632095336914,0.9082737565040588,0.3189781904220581,0.8902599215507507
0.25517550110816956,0.9100452661514282,0.4796363115310669,0.8511420488357544
0.2352188527584076,0.9148349761962891,0.2646360993385315,0.9144132137298584
0.2295842319726944,0.9190341830253601,0.24997682869434357,0.9157258868217468
0.21956734359264374,0.921461820602417,0.28499725461006165,0.9060120582580566
0.21183352172374725,0.9234958291053772,0.3309314250946045,0.8860593438148499
0.20731665194034576,0.9258579015731812,0.2606740891933441,0.9128380417823792
0.19411997497081757,0.9272357225418091,0.22769369184970856,0.9222893118858337
0.19497765600681305,0.9313693046569824,0.258937269449234,0.9175636768341064
0.18583746254444122,0.9331408739089966,0.22090251743793488,0.9249146580696106
0.17695629596710205,0.9342562556266785,0.23025275766849518,0.9209766387939453
0.1752205193042755,0.9362902641296387,0.29814842343330383,0.9039117693901062
0.184823676943779,0.9326159954071045,0.2681548297405243,0.9025990962982178
0.1723654717206955,0.9379962086677551,0.22839577496051788,0.9230769276618958
0.17273619771003723,0.936159074306488,0.2184477597475052,0.9183512926101685
0.1635667383670807,0.9392428398132324,0.2902950346469879,0.8986610770225525
0.16049419343471527,0.943048357963562,0.2530220150947571,0.9144132137298584
0.16659700870513916,0.9383242726325989,0.23634597659111023,0.9233394861221313
0.15841446816921234,0.941736102104187,0.2747538983821869,0.902336597442627
0.15961244702339172,0.9409487843513489,0.27764445543289185,0.9054870009422302
0.15196628868579865,0.9450167417526245,0.23208625614643097,0.9230769276618958
0.14845965802669525,0.9466570615768433,0.20584465563297272,0.9325281977653503
0.15260827541351318,0.9437044858932495,0.2165028303861618,0.9254397749900818
0.14872461557388306,0.9465258121490479,0.21125231683254242,0.9291152358055115
0.1467500925064087,0.945410430431366,0.23311986029148102,0.9204515814781189
0.14439937472343445,0.9470506906509399,0.29364490509033203,0.9136255979537964
0.1427602767944336,0.948297381401062,0.2239924669265747,0.9212391972541809
0.13800187408924103,0.9480348825454712,0.2119104564189911,0.9259648323059082
0.13577061891555786,0.9488222599029541,0.20053362846374512,0.9317406415939331
0.13467349112033844,0.9505937695503235,0.19579564034938812,0.9364662766456604
0.1351526528596878,0.9502657055854797,0.209341898560524,0.9301654100418091
0.1329740434885025,0.9510530829429626,0.2502696216106415,0.9222893118858337
0.13304243981838226,0.9513155221939087,0.21449366211891174,0.926227331161499
0.13257750868797302,0.9510530829429626,0.223031684756279,0.9293777942657471
0.128545343875885,0.9532182812690735,0.21924032270908356,0.9275400638580322
0.1301518678665161,0.9515123963356018,0.23226767778396606,0.9201890230178833
0.12921717762947083,0.9521028995513916,0.22366628050804138,0.9243896007537842
0.12388681620359421,0.9547929763793945,0.22957517206668854,0.9220267534255981
0.12674100697040558,0.9543993473052979,0.21568676829338074,0.927014946937561
0.12545174360275269,0.9534807205200195,0.20362822711467743,0.9367287755012512
0.12685006856918335,0.9534151554107666,0.23372574150562286,0.9280651211738586
0.11945967376232147,0.9548586010932922,0.2591242790222168,0.9128380417823792
0.11773166805505753,0.956498920917511,0.1849379986524582,0.9369913339614868
0.1235123798251152,0.9544649124145508,0.1944371461868286,0.9314780831336975
0.11640849709510803,0.9570894241333008,0.19397392868995667,0.9348910450935364
0.11598757654428482,0.9580079913139343,0.21082466840744019,0.9314780831336975
0.11490608006715775,0.9570894241333008,0.208351731300354,0.9317406415939331
0.11253418773412704,0.9595171213150024,0.21043892204761505,0.9312155246734619
