loss,accuracy,val_loss,val_accuracy
0.8538896441459656,0.7456203699111938,4.797460079193115,0.2811761498451233
0.5510208010673523,0.8338035345077515,1.778087854385376,0.4896298348903656
0.4604925215244293,0.8579489588737488,0.6915689706802368,0.8075610399246216
0.4167163074016571,0.8656912446022034,1.1852751970291138,0.6668416857719421
0.36749908328056335,0.8831441402435303,0.5414247512817383,0.8130742907524109
0.3263413608074188,0.8909520506858826,0.5921321511268616,0.8099238872528076
0.30757778882980347,0.8963322639465332,0.6954560279846191,0.8167498111724854
0.28804439306259155,0.9016468524932861,0.4327840209007263,0.8611183762550354
0.26259031891822815,0.9092579483985901,0.4698736071586609,0.8579679727554321
0.2506825923919678,0.9134570956230164,0.5099536776542664,0.8422157764434814
0.24941034615039825,0.9133915305137634,0.6059983372688293,0.8041480779647827
0.23474843800067902,0.9173282384872437,0.43301430344581604,0.862168550491333
0.22105437517166138,0.9209369421005249,0.409808874130249,0.8745077252388
0.2089942991733551,0.925398588180542,0.2734845280647278,0.9149383306503296
0.21063904464244843,0.9248737096786499,0.28543195128440857,0.9086374640464783
0.20396772027015686,0.9297290444374084,0.30957356095314026,0.9049619436264038
0.19358865916728973,0.9298602342605591,0.27822521328926086,0.9117878675460815
0.18763533234596252,0.9317629933357239,0.24218614399433136,0.9183512926101685
0.18140922486782074,0.9329440593719482,0.28197604417800903,0.9149383306503296
0.18550151586532593,0.9352404475212097,0.3536946773529053,0.8850091695785522
0.1732584685087204,0.9383242726325989,0.234289288520813,0.926227331161499
0.16963715851306915,0.9381273984909058,0.27059489488601685,0.91703861951828
0.16465109586715698,0.9414080381393433,0.26770448684692383,0.916251003742218
0.16458594799041748,0.9405550956726074,0.2540929615497589,0.9180887341499329
0.15860873460769653,0.9428515434265137,0.28356456756591797,0.9125754833221436
0.16295672953128815,0.9416704773902893,0.23600654304027557,0.9272775053977966
0.16259203851222992,0.9422609806060791,0.2406153380870819,0.9267524480819702
0.15749864280223846,0.9433107972145081,0.3773466646671295,0.8829088807106018
0.15350353717803955,0.9425234794616699,0.22369101643562317,0.9309530258178711
0.1512090116739273,0.9449511170387268,0.24348652362823486,0.9194014072418213
0.14081069827079773,0.9480348825454712,0.2261897325515747,0.9267524480819702
0.1438625007867813,0.9456072449684143,0.21274153888225555,0.9306904673576355
0.14289604127407074,0.9471163153648376,0.22139796614646912,0.927802562713623
0.1380835771560669,0.9479693174362183,0.2184649407863617,0.9312155246734619
0.13560543954372406,0.9511843323707581,0.2502743601799011,0.926227331161499
0.13780085742473602,0.9494127631187439,0.22053632140159607,0.9267524480819702
0.1326172947883606,0.9524309635162354,0.24214646220207214,0.926227331161499
0.1419563740491867,0.9482317566871643,0.21909266710281372,0.9291152358055115
0.13373924791812897,0.9513155221939087,0.23656931519508362,0.927802562713623
0.13228188455104828,0.9518404006958008,0.20745161175727844,0.9348910450935364
0.1347988098859787,0.9500032663345337,0.2322932481765747,0.9251772165298462
0.13624490797519684,0.9496752023696899,0.23058955371379852,0.9272775053977966
0.12600727379322052,0.9526934027671814,0.21839532256126404,0.9314780831336975
0.12380190193653107,0.9547273516654968,0.21572592854499817,0.935153603553772
0.12758468091487885,0.9521684646606445,0.2322988063097,0.9267524480819702
0.12079160660505295,0.9549898505210876,0.20854552090168,0.9367287755012512
0.12036555260419846,0.9570237994194031,0.20738127827644348,0.9362037181854248
0.12250378727912903,0.9546617865562439,0.24574023485183716,0.9254397749900818
0.11844339966773987,0.9566957354545593,0.20305143296718597,0.9327907562255859
0.11662381142377853,0.9550554156303406,0.23454086482524872,0.9257022738456726
0.11345034092664719,0.9575487375259399,0.2119154930114746,0.9356786608695984
0.1180272102355957,0.9556459784507751,0.21452970802783966,0.9285901784896851
0.11934227496385574,0.9549242258071899,0.20320403575897217,0.9388290643692017
0.11655931174755096,0.958073616027832,0.20707657933235168,0.9383040070533752
0.11688332259654999,0.9549242258071899,0.20871157944202423,0.9346284866333008
0.11464660614728928,0.9565645456314087,0.2299548238515854,0.9285901784896851
0.11163879930973053,0.9584673047065735,0.22428163886070251,0.9314780831336975
0.11233320832252502,0.9586641192436218,0.2140352874994278,0.9291152358055115
0.11865241080522537,0.9569582343101501,0.21563290059566498,0.933578372001648
0.10960893332958221,0.9589265584945679,0.21654409170150757,0.9301654100418091
0.11015600711107254,0.9583360552787781,0.20171663165092468,0.935941219329834
0.1102592796087265,0.9584016799926758,0.232415571808815,0.9288527369499207
0.10397996008396149,0.9614198803901672,0.21368534862995148,0.9341034293174744
0.11082150787115097,0.9587297439575195,0.20732060074806213,0.9364662766456604
0.10842432826757431,0.9603044390678406,0.21123434603214264,0.9333158135414124
0.10809264332056046,0.9589265584945679,0.20274658501148224,0.9325281977653503
0.10714879631996155,0.9598451256752014,0.2233026772737503,0.9251772165298462
0.10767249763011932,0.9605012536048889,0.23530353605747223,0.9301654100418091
0.10051023960113525,0.9618791341781616,0.22657573223114014,0.9296403527259827
0.10560717433691025,0.9610918164253235,0.1946827918291092,0.9375163912773132
0.10630937665700912,0.9618135094642639,0.2096148580312729,0.9327907562255859
0.10266921669244766,0.9610918164253235,0.20772786438465118,0.933578372001648
0.09945525974035263,0.9612230062484741,0.21948957443237305,0.9364662766456604
0.1035253182053566,0.9602388143539429,0.21409521996974945,0.9385665655136108
0.10267597436904907,0.9621415734291077,0.20544138550758362,0.9383040070533752
0.09998764842748642,0.9629945755004883,0.19970601797103882,0.9427671432495117
0.09900964051485062,0.9631257653236389,0.19674842059612274,0.9409293532371521
0.10333220660686493,0.9620760083198547,0.20749260485172272,0.9388290643692017
0.0990653932094574,0.963388204574585,0.2058722823858261,0.9406668543815613
0.09823117405176163,0.9637818932533264,0.20760665833950043,0.9348910450935364
0.09938979893922806,0.9648317098617554,0.20763035118579865,0.9377789497375488
0.09759069979190826,0.9635194540023804,0.20808754861354828,0.933578372001648
0.09405209124088287,0.966275155544281,0.19129177927970886,0.9377789497375488
0.098444864153862,0.9623384475708008,0.22272300720214844,0.9327907562255859
0.09406503289937973,0.9650941491127014,0.18916240334510803,0.9409293532371521
0.0935538038611412,0.9638475179672241,0.20469817519187927,0.9411919116973877
0.1026013195514679,0.962010383605957,0.1944572776556015,0.9377789497375488
0.09444022923707962,0.9641755819320679,0.23089446127414703,0.9338409304618835
0.09188123047351837,0.9648317098617554,0.1974804550409317,0.9427671432495117
0.0888829156756401,0.9679154753684998,0.21151794493198395,0.9377789497375488
0.09469481557607651,0.9654222130775452,0.20250503718852997,0.9398792386054993
0.091093048453331,0.9667344689369202,0.20635902881622314,0.9383040070533752
0.09561152011156082,0.9637162685394287,0.21475745737552643,0.9372538924217224
0.09402436763048172,0.964962899684906,0.21057048439979553,0.93436598777771
0.09643791615962982,0.9643723964691162,0.20132699608802795,0.9398792386054993
0.09355266392230988,0.9657502770423889,0.19980783760547638,0.9383040070533752
0.09263638406991959,0.9663407802581787,0.19573037326335907,0.9401417970657349
0.09148984402418137,0.9661439657211304,0.190170019865036,0.9435547590255737
0.09212271869182587,0.9665376543998718,0.2012103945016861,0.9367287755012512
0.09036373347043991,0.9672593474388123,0.20301315188407898,0.9348910450935364
