loss,accuracy,val_loss,val_accuracy
0.8073321580886841,0.7590709328651428,5.124359607696533,0.27303755283355713
0.5129424333572388,0.8396430611610413,2.4265806674957275,0.47571539878845215
0.43701255321502686,0.8594580292701721,0.4867316782474518,0.8411656618118286
0.36157333850860596,0.8763204216957092,0.6188074946403503,0.7765817642211914
0.3075951635837555,0.8965290784835815,0.7465404272079468,0.7261748313903809
0.2831782400608063,0.9009251594543457,0.35865843296051025,0.8787083029747009
0.2601790726184845,0.9079456925392151,0.3932456076145172,0.8634812235832214
0.25356167554855347,0.9109638333320618,0.29606419801712036,0.8918351531028748
0.23873493075370789,0.9170001745223999,0.30838653445243835,0.8981360197067261
0.2278023064136505,0.9200183749198914,0.281172513961792,0.894985556602478
0.21778371930122375,0.9220523834228516,0.4264353811740875,0.8532423377037048
0.22209453582763672,0.9222491979598999,0.25162893533706665,0.916251003742218
0.2040998935699463,0.9281543493270874,0.27023398876190186,0.9065371751785278
0.2029193937778473,0.9276950359344482,0.23591209948062897,0.9188763499259949
0.19105222821235657,0.9313693046569824,0.34530940651893616,0.8784458041191101
0.19223785400390625,0.9301882982254028,0.23604600131511688,0.9144132137298584
0.1850142925977707,0.9347155690193176,0.2580629587173462,0.9075872898101807
0.1779615432024002,0.9351092576980591,0.24950344860553741,0.9099501371383667
0.18097880482673645,0.934846818447113,0.22757165133953094,0.9201890230178833
0.17750898003578186,0.9358310103416443,0.2587127983570099,0.9141507148742676
0.16611723601818085,0.9383242726325989,0.23296986520290375,0.9209766387939453
0.1695987582206726,0.9379962086677551,0.27043986320495605,0.9044368863105774
0.16766837239265442,0.940161406993866,0.31749576330184937,0.8952481150627136
0.16309021413326263,0.9411455988883972,0.23406651616096497,0.9241270422935486
0.1653061956167221,0.9404894709587097,0.2087816596031189,0.9272775053977966
0.15948086977005005,0.9423922300338745,0.21388697624206543,0.927802562713623
0.1592959761619568,0.9429171085357666,0.2327706515789032,0.9251772165298462
0.15219849348068237,0.9434420466423035,0.22237972915172577,0.9241270422935486
0.15127645432949066,0.9451479315757751,0.19648899137973785,0.9348910450935364
0.15029287338256836,0.9452135562896729,0.21359504759311676,0.9283276200294495
0.15144068002700806,0.9457384943962097,0.24144606292247772,0.9228143692016602
0.14307305216789246,0.9458696842193604,0.2247413694858551,0.9259648323059082
0.14806337654590607,0.9453448057174683,0.21368587017059326,0.9283276200294495
0.14245933294296265,0.9471819400787354,0.22382020950317383,0.9299028515815735
