"","YEAR","X","XX","PRED","PETD","CLDD","DTRD","TMPD","TMND","TMXD","VAPD","WETD","FRSD"
"16-NOV-1980",0,"/","959:",167.8,3,72.6,11.8,22.8,16.9,28.7,20.9,20.11,0
"16-DEC-1980",0,"/","960:",42.8,3.1,67.7,12.4,22.5,16.3,28.7,19.7,11.28,0
"16-JAN-1981",0,"/","961:",40.3,3.5,61.1,13.5,23.4,16.7,30.2,19.8,9.5,0
"15-FEB-1981",0,"/","962:",27.3,3.8,58.8,13.9,23.8,16.9,30.8,19.2,7.23,0
"16-MAR-1981",0,"/","963:",125.1,3.2,79.6,11.7,23.8,18,29.7,21,17.27,0
"16-APR-1981",0,"/","964:",96.4,3.3,68.8,11.5,23.7,18,29.5,22.1,16.19,0
"16-MAY-1981",0,"/","965:",106.7,3.1,67.8,11.2,23.4,17.8,29,22,16.82,0
"16-JUN-1981",0,"/","966:",60.5,3.1,63.2,11.3,22.9,17.3,28.6,21.2,8.15,0
"16-JUL-1981",0,"/","967:",108,2.8,72.7,10.3,22,16.9,27.2,20.8,10.77,0
"16-AUG-1981",0,"/","968:",136.6,2.9,76.1,10.4,22.4,17.2,27.6,21,12.25,0
"16-SEP-1981",0,"/","969:",134.2,3.1,70.9,11.4,22.6,16.9,28.3,21.3,15.33,0
"16-OCT-1981",0,"/","970:",144.7,3.3,67.1,12.3,23,16.9,29.2,21.2,17.83,0
"16-NOV-1981",0,"/","971:",89.3,3.3,65,12.6,23.3,17,29.6,20.9,14.92,0
"16-DEC-1981",0,"/","972:",63.1,3.3,61.9,12.9,23.3,16.9,29.8,20.2,13.6,0
"16-JAN-1982",0,"/","973:",83.2,3.4,66.5,12.7,23.6,17.3,30,20.6,13.53,0
"15-FEB-1982",0,"/","974:",52.5,3.8,59.2,13.8,23.7,16.8,30.6,19.2,11.01,0
"16-MAR-1982",0,"/","975:",102.4,3.7,67.4,13.2,24.6,18,31.2,21.6,16.04,0
"16-APR-1982",0,"/","976:",166.6,3.2,71.8,11.3,23.8,18.2,29.5,22.1,21.09,0
"16-MAY-1982",0,"/","977:",141.1,3.1,69.7,10.9,23.3,17.9,28.8,21.9,18.97,0
"16-JUN-1982",0,"/","978:",113.7,3,68.1,10.5,23,17.8,28.3,21.6,10.75,0
"16-JUL-1982",0,"/","979:",113.4,2.9,70.1,10.8,22.4,17,27.8,21,11.05,0
"16-AUG-1982",0,"/","980:",92.9,2.9,75.1,10.4,22.4,17.2,27.6,21.2,9.9,0
"16-SEP-1982",0,"/","981:",131,3.3,67.4,11.9,22.9,17,28.9,21.4,14.82,0
"16-OCT-1982",0,"/","982:",197.3,3,76.1,11,22.6,17.1,28.1,21.3,20.58,0
"16-NOV-1982",0,"/","983:",159.1,3,71,11.2,22.7,17.1,28.3,20.8,19.28,0
"16-DEC-1982",0,"/","984:",73.8,3.1,66.9,12.3,22.8,16.7,29,20.2,14.84,0
"16-JAN-1983",0,"/","985:",12.9,3.3,66.3,13.5,22.5,15.8,29.3,19.1,4.44,0
"15-FEB-1983",0,"/","986:",8.3,3.8,59.9,14.2,24.3,17.2,31.4,20.3,4.31,0
"16-MAR-1983",0,"/","987:",50.3,3.6,70.5,13.2,24.7,18.1,31.3,21.9,11.48,0
"16-APR-1983",0,"/","988:",98.9,3.1,77.4,11.5,24.2,18.5,30,22.9,16.4,0
"16-MAY-1983",0,"/","989:",84.3,3.1,68.8,11.4,24,18.3,29.7,23,14.95,0
"16-JUN-1983",0,"/","990:",133.5,2.9,71.9,10.5,23.4,18.2,28.7,22,12,0
"16-JUL-1983",0,"/","991:",107.3,2.8,73.2,10.7,22.7,17.4,28.1,21.7,10.85,0
"16-AUG-1983",0,"/","992:",144.4,2.7,81.7,9.7,22.6,17.8,27.5,21.8,12.41,0
"16-SEP-1983",0,"/","993:",171.8,3.1,72.3,11.4,22.6,16.9,28.3,21.6,17.11,0
"16-OCT-1983",0,"/","994:",189.9,2.9,80.7,10.7,22.8,17.5,28.2,21.6,20.57,0
"16-NOV-1983",0,"/","995:",124,3.1,72,11.9,23.3,17.4,29.3,21.5,17.04,0
"16-DEC-1983",0,"/","996:",50.2,3,72.1,12.7,22.6,16.3,29,19.7,11.45,0
"16-JAN-1984",0,"/","997:",8.4,3.4,59.4,13.5,22.3,15.6,29.1,18.9,4.4,0
"15-FEB-1984",0,"/","998:",65.8,3.8,57.6,14.1,23.9,16.9,31,19.5,12.06,0
"16-MAR-1984",0,"/","999:",82.2,3.7,66.5,13.3,24.3,17.7,31,21.1,14.52,0
"16-APR-1984",0,"/","1000:",106.7,3.3,69.5,11.6,23.6,17.8,29.4,21.9,16.99,0
"16-MAY-1984",0,"/","1001:",72.3,3.3,62.5,11.8,23.6,17.7,29.5,22.1,13.36,0
"16-JUN-1984",0,"/","1002:",62.8,3.1,63,11.3,23,17.4,28.7,21.2,7.61,0
"16-JUL-1984",0,"/","1003:",132.7,3,67.9,10.9,22.4,17,27.9,20.5,11.99,0
"16-AUG-1984",0,"/","1004:",169.3,3,73.5,10.9,22.4,17,27.9,20.8,12.51,0
"16-SEP-1984",0,"/","1005:",94.7,3.4,63.9,12.5,22.6,16.4,28.9,20.9,12.84,0
"16-OCT-1984",0,"/","1006:",133,3.5,61.2,13,23.1,16.6,29.6,20.8,17.44,0
"16-NOV-1984",0,"/","1007:",167.5,3.2,66.9,12,22.9,16.9,28.9,20.7,19.83,0
"16-DEC-1984",0,"/","1008:",61.4,3.3,63.5,12.7,23.1,16.8,29.5,20.5,13.35,0
"16-JAN-1985",0,"/","1009:",53,3.5,63.6,13.2,24.1,17.5,30.7,21.2,11.06,0
"15-FEB-1985",0,"/","1010:",13.9,3.6,63.2,13.2,23,16.4,29.6,18.6,3.8,0
"16-MAR-1985",0,"/","1011:",131.8,3.5,70.3,12.7,23.8,17.5,30.2,20.6,17.91,0
"16-APR-1985",0,"/","1012:",159.5,3,78.8,10.8,22.7,17.3,28.1,20.7,20.37,0
"16-MAY-1985",0,"/","1013:",169.4,3.1,68.7,11.1,22.9,17.4,28.5,21.3,20.62,0
"16-JUN-1985",0,"/","1014:",108.9,3,65.4,10.8,22.7,17.3,28.1,20.8,10.71,0
"16-JUL-1985",0,"/","1015:",110.8,2.9,68.4,11,22,16.5,27.5,20.3,11.13,0
"16-AUG-1985",0,"/","1016:",102.9,3,73.7,10.8,22.5,17.1,27.9,21,10.26,0
"16-SEP-1985",0,"/","1017:",123.3,3.1,71.1,11.2,22.4,16.8,28,21,14.17,0
"16-OCT-1985",0,"/","1018:",102.5,3.2,70.2,11.6,23,17.2,28.8,21,15.5,0
"16-NOV-1985",0,"/","1019:",108.1,3.2,67.5,12,23.3,17.3,29.3,21,16.32,0
"16-DEC-1985",0,"/","1020:",58.4,3.1,69.6,12.2,23,16.9,29.1,19.9,12.45,0
"16-JAN-1986",0,"/","1021:",33.4,3.6,56.4,13.9,23.1,16.2,30.1,19.4,8.07,0
"15-FEB-1986",0,"/","1022:",78.8,3.6,65.5,13.1,24.1,17.6,30.7,19.8,12.79,0
"16-MAR-1986",0,"/","1023:",114.2,3.4,73.8,12.3,23.6,17.5,29.8,20.5,16.81,0
"16-APR-1986",0,"/","1024:",158.9,3.2,73,11.2,23.4,17.8,29,21.5,20.28,0
"16-MAY-1986",0,"/","1025:",91.2,3.2,64.9,11.4,23.5,17.8,29.2,22,15.17,0
"16-JUN-1986",0,"/","1026:",107.4,3,65.2,10.8,22.6,17.2,28,20.9,10.75,0
"16-JUL-1986",0,"/","1027:",84.2,2.9,70,11,22.1,16.6,27.6,20.7,9.8,0
"16-AUG-1986",0,"/","1028:",112.7,3.2,68.6,11.6,22.9,17.1,28.7,21.1,11.2,0
"16-SEP-1986",0,"/","1029:",132.5,3.2,68.8,11.5,22.5,16.8,28.3,21,15.09,0
"16-OCT-1986",0,"/","1030:",125,3.2,71.9,11.4,23.1,17.4,28.8,21.1,16.78,0
"16-NOV-1986",0,"/","1031:",173,3.2,67.5,11.8,23.4,17.5,29.3,21.1,20.07,0
"16-DEC-1986",0,"/","1032:",78.8,3.1,68,11.9,22.8,16.9,28.8,19.9,14.64,0
"16-JAN-1987",0,"/","1033:",35.4,3.5,58.9,13.4,23.1,16.4,29.8,19.6,8.5,0
"15-FEB-1987",0,"/","1034:",69.9,3.8,59.7,13.7,24.1,17.3,31,19.7,12.48,0
"16-MAR-1987",0,"/","1035:",139.8,3.6,68,12.7,24.1,17.8,30.5,20.8,18.09,0
"16-APR-1987",0,"/","1036:",107.3,3.5,64.8,11.8,24,18.1,29.9,22.1,17.07,0
"16-MAY-1987",0,"/","1037:",123.5,3.1,68.9,10.9,23.6,18.2,29.1,21.6,17.94,0
"16-JUN-1987",0,"/","1038:",147.8,3,68.2,10.4,23.1,17.9,28.3,21.5,12.47,0
"16-JUL-1987",0,"/","1039:",86.3,3.2,63.4,11.7,23.1,17.3,29,21.1,9.73,0
"16-AUG-1987",0,"/","1040:",155.7,3.3,63.7,12,23.3,17.3,29.3,21.5,12.83,0
"16-SEP-1987",0,"/","1041:",143.7,3.6,58.9,13,23.4,16.9,29.9,21.5,15.63,0
"16-OCT-1987",0,"/","1042:",130.8,3.3,68.1,12.3,23.4,17.3,29.6,21.7,17.24,0
"16-NOV-1987",0,"/","1043:",121.4,3.3,64.3,12.6,23.5,17.2,29.8,21.3,16.63,0
"16-DEC-1987",0,"/","1044:",46.6,3.6,54,12.8,23.8,17.4,30.2,20.6,11.55,0
"16-JAN-1988",0,"/","1045:",62.7,3.6,60.3,13.7,23.8,17,30.7,20.1,11.98,0
"15-FEB-1988",0,"/","1046:",71.1,3.9,57.6,14.6,24.5,17.2,31.8,20.3,12.19,0
"16-MAR-1988",0,"/","1047:",106.2,3.7,65.9,13.5,24.7,18,31.5,21.8,16.23,0
"16-APR-1988",0,"/","1048:",115.9,3.4,66.8,12.2,23.7,17.6,29.8,22,17.8,0
"16-MAY-1988",0,"/","1049:",122.9,3.4,59.7,12.4,23.6,17.4,29.8,22,17.46,0
"16-JUN-1988",0,"/","1050:",118.7,3.2,58.5,11.8,23.3,17.4,29.2,21.5,10.97,0
"16-JUL-1988",0,"/","1051:",120.4,2.8,70.5,11,21.9,16.4,27.4,20.7,11.42,0
"16-AUG-1988",0,"/","1052:",175.1,2.9,76.1,10.4,22.4,17.2,27.6,21.3,13.36,0
"16-SEP-1988",0,"/","1053:",180.7,3.2,69.6,11.6,22.4,16.6,28.2,21,17.65,0
"16-OCT-1988",0,"/","1054:",148.9,3.2,71.1,12,22.8,16.8,28.8,21.3,18.19,0
"16-NOV-1988",0,"/","1055:",95.7,3.2,66.3,12.4,22.9,16.7,29.1,20.9,14.98,0
"16-DEC-1988",0,"/","1056:",58.3,3.3,60.9,13.4,22.6,15.9,29.3,19.8,13.28,0
"16-JAN-1989",0,"/","1057:",8.1,3.3,59.2,12.9,21.6,15.2,28.1,19,4.07,0
"15-FEB-1989",0,"/","1058:",58,3.6,61.8,13.4,22.9,16.2,29.6,18.8,11.73,0
"16-MAR-1989",0,"/","1059:",139.7,3.5,69.3,12.6,23.6,17.3,29.9,20.4,18.26,0
"16-APR-1989",0,"/","1060:",88,3.2,69.6,11.5,23.1,17.4,28.9,21.4,15.78,0
"16-MAY-1989",0,"/","1061:",102.8,3.1,65.8,11.3,22.7,17.1,28.4,21,16.44,0
"16-JUN-1989",0,"/","1062:",45.7,3.1,61,11.1,22.5,17,28.1,20.6,7.11,0
"16-JUL-1989",0,"/","1063:",51.9,2.9,69.3,10.9,22.2,16.8,27.7,20.8,6.96,0
"16-AUG-1989",0,"/","1064:",122.8,2.9,73.8,10.4,22.4,17.2,27.6,21.2,11.59,0
"16-SEP-1989",0,"/","1065:",148.1,3.2,67.4,11.4,22.7,17,28.4,21.4,16.1,0
"16-OCT-1989",0,"/","1066:",171.7,3.2,70.8,12.1,23,17,29.1,21.6,19.33,0
"16-NOV-1989",0,"/","1067:",115.9,3.2,65.9,12.8,23.2,16.8,29.6,21.2,16.82,0
"16-DEC-1989",0,"/","1068:",125.5,3,73.3,11.3,22.8,17.2,28.5,20.1,18.76,0
"16-JAN-1990",0,"/","1069:",50.4,3.5,59.2,13.2,22.8,16.2,29.4,19.6,10.68,0
"15-FEB-1990",0,"/","1070:",69.6,3.5,66.5,12.4,23.7,17.5,29.9,19.8,12.41,0
"16-MAR-1990",0,"/","1071:",111.6,3.5,69.1,12.3,23.8,17.7,30,20.9,16.63,0
"16-APR-1990",0,"/","1072:",110.8,3.3,72,11.5,24,18.3,29.8,22.3,17.14,0
"16-MAY-1990",0,"/","1073:",75.7,3.3,63.7,11.8,24,18.1,29.9,22.2,14.44,0
"16-JUN-1990",0,"/","1074:",68.2,3.2,59.7,11.7,23.6,17.8,29.5,22,8.47,0
"16-JUL-1990",0,"/","1075:",44,3,68.4,11.4,22.5,16.8,28.2,21.1,6.61,0
"16-AUG-1990",0,"/","1076:",136.2,3,72.1,10.6,22.5,17.2,27.8,21.3,11.93,0
"16-SEP-1990",0,"/","1077:",160.9,3.2,67.2,11.6,22.8,17,28.6,21.6,16.24,0
"16-OCT-1990",0,"/","1078:",153,3.2,69.7,11.7,22.9,17.1,28.8,21.4,18.59,0
"16-NOV-1990",0,"/","1079:",100,3.3,64.5,12.2,23.3,17.2,29.4,21.1,15.63,0
"16-DEC-1990",0,"/","1080:",132.4,3.2,67.4,11.9,23.3,17.4,29.3,20.6,19.6,0
"16-JAN-1991",0,"/","1081:",46.4,3.4,61.8,13.7,22.6,15.8,29.5,19.9,10.04,0
"15-FEB-1991",0,"/","1082:",24.7,3.8,58.5,14,24,17,31,19.6,6.97,0
"16-MAR-1991",0,"/","1083:",74.2,3.6,69.5,13,24.2,17.7,30.7,21,13.24,0
"16-APR-1991",0,"/","1084:",116.3,3.3,67.5,12,23.6,17.6,29.6,21.9,17.75,0
"16-MAY-1991",0,"/","1085:",106.2,3.1,68.3,11.7,23.4,17.6,29.3,22,16.87,0
"16-JUN-1991",0,"/","1086:",148.8,3.1,64.5,11.4,23.1,17.4,28.8,21.4,12.65,0
"16-JUL-1991",0,"/","1087:",112.2,2.8,71,11.6,22.1,16.3,27.9,21.1,11.42,0
"16-AUG-1991",0,"/","1088:",125.6,2.9,73,11.4,22,16.3,27.7,21.2,11.41,0
"16-SEP-1991",0,"/","1089:",100.1,3.2,66.6,12.5,22.4,16.2,28.7,21.3,13.39,0
"16-OCT-1991",0,"/","1090:",198.7,3.1,73.6,12.1,22.7,16.7,28.8,21.3,20.86,0
"16-NOV-1991",0,"/","1091:",98.3,3.2,67.6,12.8,22.8,16.4,29.2,21,15.55,0
"16-DEC-1991",0,"/","1092:",53.4,3.2,61.4,12.9,22.4,16,28.9,20.2,12.12,0
"16-JAN-1992",0,"/","1093:",30.4,3.7,56.1,14.1,23.4,16.4,30.5,19.5,7.87,0
"15-FEB-1992",0,"/","1094:",40,3.7,62.1,13.8,23.9,17,30.8,19.3,8.53,0
"16-MAR-1992",0,"/","1095:",101.5,3.7,64.5,12.8,24,17.6,30.4,20.6,15.7,0
"16-APR-1992",0,"/","1096:",123.7,3.3,70.3,11,23.8,18.3,29.3,21.6,18.16,0
"16-MAY-1992",0,"/","1097:",91,3.2,65.8,11.3,23.4,17.8,29.1,21.5,15.13,0
"16-JUN-1992",0,"/","1098:",160.1,2.9,72.3,10.2,22.9,17.8,28,21,12.98,0
"16-JUL-1992",0,"/","1099:",86.1,2.9,70.4,10.4,22.1,16.9,27.3,20.5,9.79,0
"16-AUG-1992",0,"/","1100:",107,2.8,79.8,10.7,22.1,16.8,27.5,20.8,10.49,0
"16-SEP-1992",0,"/","1101:",115,3.1,71.9,11.2,22.5,16.9,28.1,20.8,14.22,0
"16-OCT-1992",0,"/","1102:",175.7,3,77.8,11.8,22.7,16.8,28.6,21,19.39,0
"16-NOV-1992",0,"/","1103:",102.9,3.2,65.2,12,22.8,16.8,28.8,20.7,16.02,0
"16-DEC-1992",0,"/","1104:",89.4,3.2,62.8,12.4,22.7,16.5,28.9,19.8,16.35,0
"16-JAN-1993",0,"/","1105:",55.4,3.5,57.3,13.4,22.7,16,29.4,19.5,10.12,0
"15-FEB-1993",0,"/","1106:",86.7,3.7,58.5,13.5,23.4,16.7,30.2,19.3,13.31,0
"16-MAR-1993",0,"/","1107:",97.4,3.6,63.5,12.8,23.6,17.2,30,20.6,15.65,0
"16-APR-1993",0,"/","1108:",107.9,3.4,62.8,11.6,23.4,17.6,29.2,21.7,16.98,0
"16-MAY-1993",0,"/","1109:",192.7,3.2,64.8,11.4,22.9,17.2,28.6,21.2,21.91,0
"16-JUN-1993",0,"/","1110:",132.8,3.2,63.7,11.1,23.7,18.2,29.3,21.3,12.06,0
"16-JUL-1993",0,"/","1111:",33.5,3,67.7,11.1,22.9,17.4,28.5,20.9,5.01,0
"16-AUG-1993",0,"/","1112:",160.9,3.2,71.6,10.8,23.6,18.2,29,21.4,13.11,0
"16-SEP-1993",0,"/","1113:",116.3,3.2,66.6,11.7,22.5,16.7,28.4,21.5,14.43,0
"16-OCT-1993",0,"/","1114:",119.4,3.2,67.5,11.8,22.3,16.4,28.2,20.5,16.54,0
"16-NOV-1993",0,"/","1115:",108.1,3.7,63,12,25.8,19.8,31.8,21.7,16.25,0
"16-DEC-1993",0,"/","1116:",85.3,3.2,63.5,12.4,22.8,16.6,29,20.6,15.93,0
"16-JAN-1994",0,"/","1117:",77.5,3.5,56.3,13.4,22.7,16,29.4,20.2,12.76,0
"15-FEB-1994",0,"/","1118:",27.9,3.7,57.2,13.5,23.5,16.8,30.3,20,6.89,0
"16-MAR-1994",0,"/","1119:",103.3,3.3,71.4,12.7,23.2,16.9,29.6,21.7,16.02,0
"16-APR-1994",0,"/","1120:",157.8,3.2,68.2,11.6,23.3,17.5,29.1,22.6,19.83,0
"16-MAY-1994",0,"/","1121:",190.8,3.2,67.7,11.5,23.7,18,29.5,21.5,21.94,0
"16-JUN-1994",0,"/","1122:",97.1,3,65.6,11,22.8,17.3,28.3,21,10.25,0
"16-JUL-1994",0,"/","1123:",91.9,2.8,71,11.1,21.7,16.2,27.3,20.3,10.35,0
"16-AUG-1994",0,"/","1124:",174.8,2.9,75.5,10.8,22.4,17,27.8,20.6,13.62,0
"16-SEP-1994",0,"/","1125:",90.4,3.4,64.8,11.8,22.8,16.9,28.7,20.6,12.36,0
"16-OCT-1994",0,"/","1126:",157,3.3,66.6,11.8,22.8,16.9,28.7,20.6,18.99,0
"16-NOV-1994",0,"/","1127:",153.6,3.1,71.9,12,22.8,16.8,28.8,20.4,19.15,0
"16-DEC-1994",0,"/","1128:",60.8,3.2,65.2,12.7,22.8,16.5,29.2,19.6,13.49,0
"16-JAN-1995",0,"/","1129:",30.4,3.6,56,13.8,22.8,15.9,29.7,19.4,7.97,0
"15-FEB-1995",0,"/","1130:",28.3,3.8,58.6,13.8,23.7,16.8,30.6,19.2,7.38,0
"16-MAR-1995",0,"/","1131:",98.3,3.6,70.2,13.3,24.1,17.5,30.8,20.7,15.09,0
"16-APR-1995",0,"/","1132:",146.5,3.4,66.9,12.1,24.2,18.2,30.3,22.3,19.64,0
"16-MAY-1995",0,"/","1133:",147.7,3.2,65.5,11.3,23.4,17.8,29.1,22.4,18.67,0
"16-JUN-1995",0,"/","1134:",145,2.9,71.5,11,23.3,17.8,28.8,21.8,11.9,0
"16-JUL-1995",0,"/","1135:",72,2.8,73.2,10.9,22.1,16.7,27.6,21.4,8.58,0
"16-AUG-1995",0,"/","1136:",81.8,3.1,74,10.6,23.5,18.2,28.8,21.4,9.41,0
"16-SEP-1995",0,"/","1137:",135.4,3.2,72.3,11.9,22.9,17,28.9,21.4,15.41,0
"16-OCT-1995",0,"/","1138:",140.6,3.2,72.3,12.2,23,16.9,29.1,21.5,17.35,0
"16-NOV-1995",0,"/","1139:",104.2,3.3,69.4,12.8,24.2,17.8,30.6,21.4,15.73,0
"16-DEC-1995",0,"/","1140:",59.2,3.2,64.5,12.4,23,16.8,29.2,20.3,13.28,0
"16-JAN-1996",0,"/","1141:",112.3,3.5,61.3,13.5,23.4,16.7,30.2,19.9,16.08,0
"15-FEB-1996",0,"/","1142:",72,3.7,61.3,14.2,23.9,16.8,31,19.7,13.2,0
"16-MAR-1996",0,"/","1143:",121.8,3.5,68.6,13.2,23.7,17.1,30.3,21,17.19,0
"16-APR-1996",0,"/","1144:",87.1,3.1,72.3,11.6,23.3,17.5,29.1,22,14.66,0
"16-MAY-1996",0,"/","1145:",115.4,3.2,63.2,11.5,23.3,17.6,29.1,22.3,17.05,0
"16-JUN-1996",0,"/","1146:",110.8,3,68.5,11.7,22.9,17.1,28.8,21.6,10.28,0
"16-JUL-1996",0,"/","1147:",75.9,2.8,77.2,11,22.5,17,28,20.7,9.24,0
"16-AUG-1996",0,"/","1148:",152.7,3,71.7,11.6,22.3,16.5,28.1,20.9,11.93,0
"16-SEP-1996",0,"/","1149:",134.1,3.2,70.1,12.4,22.5,16.3,28.7,21,15.41,0
"16-OCT-1996",0,"/","1150:",199.2,3.2,71.3,11.8,22.8,16.9,28.7,21,20.82,0
"16-NOV-1996",0,"/","1151:",122.9,3.2,68.8,12,23.2,17.2,29.2,20.8,16.29,0
"16-DEC-1996",0,"/","1152:",54.3,3.2,64.3,12.5,22.7,16.5,29,19.9,12.41,0
"16-JAN-1997",0,"/","1153:",117.3,3.5,61.3,13.5,23.4,16.7,30.2,19.6,16.59,0
"15-FEB-1997",0,"/","1154:",0.6,3.7,61.3,13.5,23.9,17.2,30.7,19.4,0.18,0
"16-MAR-1997",0,"/","1155:",90.7,3.7,66.1,12.8,24.3,17.9,30.7,20.8,15.06,0
"16-APR-1997",0,"/","1156:",157.9,3.2,71.3,11.5,23.5,17.8,29.3,21.7,20.49,0
"16-MAY-1997",0,"/","1157:",117,2.9,77,11.4,23.5,17.8,29.2,21.7,17.57,0
"16-JUN-1997",0,"/","1158:",101.7,3.1,63.9,11.1,23.2,17.7,28.8,21.1,10.58,0
"16-JUL-1997",0,"/","1159:",93.6,2.8,74,11.1,22.3,16.8,27.9,20.7,10.48,0
"16-AUG-1997",0,"/","1160:",89,3,70.3,10.8,21.9,16.5,27.3,20.9,9.69,0
"16-SEP-1997",0,"/","1161:",63,3.4,63.7,11.7,23,17.2,28.9,21,10.67,0
"16-OCT-1997",0,"/","1162:",148.9,3.2,72.3,11.8,23.1,17.2,29,21.1,18.41,0
"16-NOV-1997",0,"/","1163:",178.6,3.2,68.8,12.7,23.2,16.9,29.6,20.8,20.3,0
"16-DEC-1997",0,"/","1164:",143.1,3,75,13,22.9,16.4,29.4,19.9,19.93,0
"16-JAN-1998",0,"/","1165:",115.2,3.5,61.3,14.1,23.3,16.3,30.4,19.6,16.35,0
"15-FEB-1998",0,"/","1166:",56.1,3.8,62.9,14.3,24.2,17.1,31.4,19.4,11.39,0
"16-MAR-1998",0,"/","1167:",111,3.8,65.1,12.7,24.9,18.6,31.3,21.1,16.61,0
"16-APR-1998",0,"/","1168:",109.7,3.2,71.3,11.5,23.7,18,29.5,22.1,17.51,0
"16-MAY-1998",0,"/","1169:",137.2,3,69.4,11.4,23.1,17.4,28.8,22.2,19.18,0
"16-JUN-1998",0,"/","1170:",84,3.2,55,11,22.9,17.4,28.4,21.6,9.72,0
"16-JUL-1998",0,"/","1171:",84.7,2.8,73.3,11.1,22.3,16.8,27.9,21.1,9.67,0
"16-AUG-1998",0,"/","1172:",82.8,3,70.2,10,22.3,17.3,27.3,21.4,9.21,0
"16-SEP-1998",0,"/","1173:",108.6,3.2,71.4,11.8,22.8,16.9,28.7,21.4,13.91,0
"16-OCT-1998",0,"/","1174:",185.1,3.2,71.3,11.2,23.1,17.5,28.7,21.5,20.34,0
"16-NOV-1998",0,"/","1175:",83.4,3.2,68.8,12.5,23.5,17.3,29.8,20.8,14.43,0
"16-DEC-1998",0,"/","1176:",29.8,3.3,68.1,13.4,24,17.3,30.7,19.8,9.07,0
"16-JAN-1999",0,"/","1177:",63.9,3.5,61.3,13.2,23.3,16.7,29.9,19.8,10.86,0
"15-FEB-1999",0,"/","1178:",25.5,4,61.3,13.9,25.5,18.6,32.5,19.6,7.63,0
"16-MAR-1999",0,"/","1179:",123.5,3.3,77.4,12.7,24,17.7,30.4,20.9,17.21,0
"16-APR-1999",0,"/","1180:",74.9,3.3,72.8,12.1,23.9,17.9,30,21.9,14.31,0
"16-MAY-1999",0,"/","1181:",92,3.3,61.1,11.8,23.3,17.4,29.2,21.8,15.26,0
"16-JUN-1999",0,"/","1182:",55.3,3.3,55.5,11.6,22.9,17.1,28.7,21.3,7.33,0
"16-JUL-1999",0,"/","1183:",38.9,3,66.8,11.5,22.2,16.5,28,20.8,5.69,0
"16-AUG-1999",0,"/","1184:",182.5,2.7,85.2,10.8,22.4,17,27.8,20.9,14.01,0
"16-SEP-1999",0,"/","1185:",127.3,3.2,68.5,12.1,22.7,16.7,28.8,21.1,14.98,0
"16-OCT-1999",0,"/","1186:",182.2,3.2,64.8,11.2,22.3,16.7,27.9,21.5,20.19,0
"16-NOV-1999",0,"/","1187:",116.2,3.2,68.8,12.1,23.2,17.2,29.3,20.9,16.7,0
"16-DEC-1999",0,"/","1188:",61.6,3.1,69.6,12.3,23,16.9,29.2,20,13.82,0
"16-JAN-2000",0,"/","1189:",28.7,3.5,61.3,13.8,23.3,16.4,30.2,19.5,7.79,0
"15-FEB-2000",0,"/","1190:",32,3.8,62.1,13.9,24.1,17.2,31.1,19.4,7.74,0
"16-MAR-2000",0,"/","1191:",68.6,3.6,70.4,13.1,24.2,17.7,30.8,20.5,12.96,0
"16-APR-2000",0,"/","1192:",110.5,3.4,71.3,12,24.5,18.5,30.5,21.9,17.3,0
"16-MAY-2000",0,"/","1193:",97.6,3.3,66.3,11.9,24.7,18.8,30.7,22.5,16.17,0
"16-JUN-2000",0,"/","1194:",69.7,3.2,60.2,11.5,23.2,17.5,29,21.9,8.95,0
"16-JUL-2000",0,"/","1195:",63.8,3.4,54.5,10.9,23.3,17.9,28.8,21.2,8.03,0
"16-AUG-2000",0,"/","1196:",120.8,3.1,72.9,11.1,23.8,18.3,29.4,21.7,11.68,0
"16-SEP-2000",0,"/","1197:",108.7,3.2,70.5,12.5,22.7,16.5,29,21.5,13.97,0
"16-OCT-2000",0,"/","1198:",171.8,3.1,72.2,12.1,22.9,16.9,29,22,19.34,0
"16-NOV-2000",0,"/","1199:",123,3.3,68.8,12.6,24.3,18,30.6,21.4,17.1,0
"16-DEC-2000",0,"/","1200:",62.6,3.1,66.3,12.4,22.9,16.7,29.1,20.7,13.11,0
"16-JAN-2001",0,"/","1201:",81.6,3.7,61.3,13.7,24.5,17.7,31.4,19.9,12.23,0
"15-FEB-2001",0,"/","1202:",60.2,3.9,61.3,13.5,25.6,18.9,32.4,20.3,11.27,0
"16-MAR-2001",0,"/","1203:",111.9,3.7,68.1,12.3,25,18.9,31.2,21.4,16.54,0
"16-APR-2001",0,"/","1204:",124.1,3.4,71.3,11.7,24.9,19.1,30.8,22.6,18.2,0
"16-MAY-2001",0,"/","1205:",97.5,3.3,66.1,11.5,24.8,19.1,30.6,22.7,15.68,0
"16-JUN-2001",0,"/","1206:",71.7,3.2,60.7,10.8,23.4,18,28.8,21.5,7.93,0
"16-JUL-2001",0,"/","1207:",145.3,2.9,76.3,10.9,23.2,17.8,28.7,21.4,12.57,0
"16-AUG-2001",0,"/","1208:",157.6,3,75,10.8,23.4,18,28.8,21.7,13,0
"16-SEP-2001",0,"/","1209:",153.8,3.2,72.6,12,23.4,17.4,29.4,21.6,16.27,0
"16-OCT-2001",0,"/","1210:",157.4,3.3,71.3,11.8,24.1,18.2,30,22,18.65,0
"16-NOV-2001",0,"/","1211:",152.9,3.3,68.8,12.4,24.3,18.1,30.5,21.5,18.57,0
